5800
4659
3759
5422
4167
4355
5335
0
4391
1049
2564
2788
3919
3032
1966
682
5032
5672
3356
2635
3028
2677
5835
2699
3499
3743
6885
3902
82
3656
0
3063
4852
0
5553
5594
0
1163
3411
4966
1781
4029
0
1785
2688
5737
3480
4081
4545
0
2735
4257
2227
3709
823
1674
2496
4425
5218
0
2759
4318
4651
1546
6568
2652
3764
6469
0
2374
3925
3004
0
3969
4574
3200
0
3456
3294
1156
4102
5334
4263
3311
2529
1453
3219
0
4588
2028
4562
4096
5173
2968
0
3861
2517
3670
6028
2740
