2071
3064
3870
3898
3813
3531
3550
2934
4817
2677
3961
3335
3311
6595
4398
2943
3677
3515
4327
2166
4476
3680
3654
754
1125
4716
3320
3234
4348
4849
4284
2908
4107
3965
3525
2731
2437
5035
4604
2794
4331
2522
0
4999
2938
4507
2482
2291
2062
3483
3743
3539
3390
2644
5766
3755
3803
6136
6334
2591
1162
3268
1287
2578
3781
3738
4882
4450
2670
4516
2858
3030
2752
2730
5331
5842
3528
4666
4317
3381
4050
3244
6547
1971
2969
3154
2417
3345
2536
977
2907
3695
4660
4779
2822
2714
5726
3223
2767
2504
