0
0
0
0
0
0
0
0
5832
5365
0
0
0
5302
0
7482
0
6194
0
0
8079
5426
0
0
0
0
0
8433
5768
5806
0
6070
0
0
5924
6013
6314
0
0
0
0
6282
0
0
6307
5409
5605
0
5741
0
0
0
5932
5034
6674
0
0
0
0
0
0
0
0
0
0
6005
5450
0
0
5845
0
0
0
5160
0
0
0
7034
6520
0
4632
6443
0
6517
0
0
0
0
6859
0
0
5753
0
0
0
5798
0
0
7753
0
